schema_version,run_id,round,method,selection_policy,selected_count,available_count,selected_fraction,selected_examples,selected_examples_fraction,selected_label_entropy_mean,selected_label_entropy_std,selected_kl_to_global_label_mean,selected_distance_m_mean,selected_distance_m_std,selected_channel_snr_db_mean,selected_channel_snr_db_std,selection_score_mean,selection_score_std
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,12,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,13,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,14,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,15,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,16,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,17,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,18,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,19,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,20,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,21,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,22,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,23,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,24,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,25,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,26,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,27,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,28,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,29,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,30,ola,random,300,300,1.0,54130,1.0,0.6740345020948153,0.4293737483793169,1.6260801734360157,370.96796982179666,130.37841866908224,,,,
