schema_version,run_id,round,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,selected_count,selected_examples,total_examples,local_epochs,batch_size,lr,seed,eval_every,heavy_eval_every,eval_mc_samples,round_time_sec,fit_time_sec,aggregate_time_sec,eval_time_sec,num_fit_failures,active_physical_devices,active_virtual_clients,accuracy,loss,train_loss,global_accuracy,global_error_rate,global_loss,global_nll,global_brier,global_ece,global_mce,global_mean_confidence,global_mean_entropy,global_num_eval_examples,global_mean_accuracy,global_mean_loss,global_mean_nll,global_mean_brier,global_mean_ece,global_mean_mce,global_mean_prediction_confidence,global_mean_prediction_entropy,global_mc_accuracy,global_mc_loss,global_mc_nll,global_mc_brier,global_mc_ece,global_mc_mce,global_mc_mean_confidence,global_mc_mean_entropy,global_mc_posterior_sample_scale,global_mc_samples,global_predictive_entropy,global_expected_entropy,global_mutual_information,global_aleatoric_uncertainty,global_epistemic_uncertainty,global_predictive_variance_mean,global_predictive_variance_std,local_eval_count,local_accuracy_weighted,local_accuracy_mean,local_accuracy_std,local_accuracy_min,local_accuracy_p10,local_accuracy_p25,local_accuracy_p50,local_accuracy_p75,local_accuracy_p90,local_accuracy_max,local_loss_weighted,local_loss_mean,local_loss_std,local_loss_min,local_loss_p50,local_loss_max,local_ece_mean,local_ece_std,local_nll_mean,local_brier_mean,local_forgetting_proxy_mean,local_forgetting_proxy_std,local_forgetting_proxy_weighted,local_global_loss_gap_mean,local_global_acc_gap_mean,client_drift_from_global_l2_mean,client_drift_from_global_l2_std,client_drift_from_global_cosine_mean,client_update_l2_mean,client_update_l2_std,client_update_l2_min,client_update_l2_max,client_update_cosine_mean,train_loss_mean,train_loss_std,task_loss_mean,task_loss_std,prior_loss_mean,prior_loss_std,regularization_loss_mean,regularization_loss_std,vi_elbo_loss_mean,vi_elbo_loss_std,vi_kl_loss_mean,vi_kl_loss_std,vi_likelihood_loss_mean,vi_likelihood_loss_std,vi_complexity_cost_mean,vi_scale_mean,vi_scale_std,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_prior_scale,vi_min_scale,vi_particles,vi_aggregation_mode,ola_prior_lambda,ola_prior_loss_mean,ola_prior_loss_std,ola_task_loss_mean,ola_task_loss_std,ola_fisher_mean,ola_fisher_std,ola_fisher_min,ola_fisher_p10,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_std,ola_precision_min,ola_precision_p10,ola_precision_p50,ola_precision_p90,ola_precision_max,ola_sigma_mean,ola_sigma_std,ola_sigma_p50,ola_sigma_p90,ola_sigma_max,ola_gamma,ola_online_weight_fisher,ola_online_weight_prior,posterior_available,posterior_num_params,posterior_mu_l2,posterior_mu_abs_mean,posterior_mu_abs_std,posterior_mu_abs_p50,posterior_mu_abs_p90,posterior_sigma_mean,posterior_sigma_std,posterior_sigma_min,posterior_sigma_p10,posterior_sigma_p25,posterior_sigma_p50,posterior_sigma_p75,posterior_sigma_p90,posterior_sigma_p95,posterior_sigma_max,posterior_precision_mean,posterior_precision_std,posterior_precision_min,posterior_precision_p50,posterior_precision_p90,posterior_precision_max,posterior_var_trace,posterior_logdet_diag,posterior_entropy_diag_gaussian,posterior_snr_raw_mean,posterior_snr_raw_std,posterior_snr_raw_min,posterior_snr_raw_p10,posterior_snr_raw_p25,posterior_snr_raw_p50,posterior_snr_raw_p75,posterior_snr_raw_p90,posterior_snr_raw_p95,posterior_snr_raw_max,posterior_snr_db_mean,posterior_snr_db_std,posterior_snr_db_p10,posterior_snr_db_p50,posterior_snr_db_p90,posterior_snr_frac_lt_0_5,posterior_snr_frac_lt_1,posterior_snr_frac_lt_2,posterior_snr_frac_lt_5,posterior_snr_frac_gt_1,posterior_snr_frac_gt_2,posterior_snr_frac_gt_5,effective_params_snr_gt_1,effective_params_snr_gt_2,effective_params_snr_gt_5,aggregation_delta_l2,aggregation_delta_linf,aggregation_delta_cosine_to_mean_client_update,aggregation_weight_entropy,aggregation_weight_max,aggregation_weight_min,aggregation_error_proxy,aggregation_energy_before,aggregation_energy_after,posterior_product_precision_mean,posterior_product_precision_std,posterior_product_mu_norm,posterior_product_sigma_mean,selected_label_entropy_mean,selected_label_entropy_std,selected_label_entropy_min,selected_label_entropy_max,selected_kl_to_global_label_mean,selected_kl_to_global_label_std,selected_num_examples_mean,selected_num_examples_std,selected_num_examples_min,selected_num_examples_max,wireless_policy,wireless_selected_channel_snr_db_mean,wireless_selected_channel_snr_db_std,wireless_selected_pathloss_db_mean,wireless_selected_rate_mbps_mean,wireless_selected_delay_ms_mean,wireless_selected_energy_j_mean,wireless_outage_count,ota_noise_power,ota_distortion,ota_mse,digital_packet_error_rate,posterior_snapshot_path,prediction_snapshot_path,snr_histogram_path,calibration_bins_path,posterior_sample_scale,posterior_precision_p10,posterior_precision_p25,posterior_precision_p75,posterior_precision_p95,posterior_snr_db_min,posterior_snr_db_p25,posterior_snr_db_p75,posterior_snr_db_p95,posterior_snr_db_max,train_loss_min,train_loss_p10,train_loss_p50,train_loss_p90,train_loss_max,task_loss_min,task_loss_p10,task_loss_p50,task_loss_p90,task_loss_max,prior_loss_min,prior_loss_p10,prior_loss_p50,prior_loss_p90,prior_loss_max,regularization_loss_min,regularization_loss_p10,regularization_loss_p50,regularization_loss_p90,regularization_loss_max,client_update_l2_p10,client_update_l2_p50,client_update_l2_p90,client_update_cosine_std,client_update_cosine_min,client_update_cosine_p10,client_update_cosine_p50,client_update_cosine_p90,client_update_cosine_max,aggregation_mode,aggregation_delta_cosine,local_nll_std
bayesfl_observability_v1,fedavg_seed42,10,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,2556,2556,1,32,0.02,42,1,10,5,3.3452172093093395,1.935624472796917,0.00759543851017952,1.409045048058033,0,15,13,0.7496,0.9479882136344909,0.4225796639062289,0.7496,0.25039999999999996,0.9479882136344909,0.9479882136344909,0.4082187950134277,0.21194011140018698,0.3430690637932482,0.5385183428764343,1.419160463142395,10000,0.7496,0.9479882136344909,0.9479882136344909,0.4082187950134277,0.21194011140018698,0.3430690637932482,0.5385183428764343,1.419160463142395,0.7496,0.9479882136344909,0.9479882136344909,0.4082187950134277,0.21194011140018698,0.3430690637932482,0.5385183428764343,1.419160463142395,,1,1.419160463142395,,,,,,,13,0.9384950668825323,0.9509924271946791,0.04729523742269505,0.8636363636363636,0.8869767441860466,0.9090909090909091,0.9523809523809523,1.0,1.0,1.0,0.26053523876549217,0.2585366737905713,0.1703420875140129,0.0030674331355839968,0.2789432135495273,0.5365334351857504,,,0.2585366737905713,,,,,,,,,,0.25888051221176683,0.07722205080497468,0.11443089332280303,0.38273527652271366,0.9992586664974988,0.6847877926810287,0.4284887544161149,0.6847877926810287,0.4284887544161149,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.007458907348135,0.01852949022735378,0.011796714207905028,0.018009423278272152,0.032817088440060614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1327721491504798,0.016367994248867035,,2.1466275087525,0.18896713615023475,0.000782472613458529,,,,,,,,0.6522753084944662,0.4362957414032505,,,1.6686681009921112,,170.4,152.48335428279813,2.0,475.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.21010529750403556,0.3197116385094243,0.5720338123013274,1.2666269077974206,1.7596726417541504,0.21010529750403556,0.3197116385094243,0.5720338123013274,1.2666269077974206,1.7596726417541504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15967500604364018,0.25365621723935605,0.35015985789335535,0.0003985460303883303,0.9985192479463364,0.9987490167265445,0.9993431224600472,0.9997386885582598,0.9998662010824584,fedavg,0.9998239044537414,0.1703420875140129
bayesfl_observability_v1,fedavg_seed42,11,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,3421,3421,1,32,0.02,42,1,10,5,3.864987041801214,2.399044182151556,0.008589152246713638,1.4652719721198082,0,15,15,0.7995,0.8194697005271911,0.35696278451119073,0.7995,0.2005,0.8194697005271911,0.8194697005271911,0.3634101494312286,0.23858706954717637,0.34104535697023874,0.5609129338264466,1.3465128833770752,10000,0.7995,0.8194697005271911,0.8194697005271911,0.3634101494312286,0.23858706954717637,0.34104535697023874,0.5609129338264466,1.3465128833770752,0.7995,0.8194697005271911,0.8194697005271911,0.3634101494312286,0.23858706954717637,0.34104535697023874,0.5609129338264466,1.3465128833770752,,1,1.3465128833770752,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23051349756167377,0.13587648754067172,0.024435219689758612,0.5981338663208184,0.9992800850061302,0.4739478346052627,0.3760681531934162,0.4739478346052627,0.3760681531934162,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.038154723477053,0.018570910499880685,0.011910591433730201,0.018006818369030952,0.03288952074944974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25373172427508217,0.020857110619544983,,1.9726654132494303,0.38146740719087985,0.00029231218941829873,,,,,,,,0.5090469835805914,0.42718808183153506,,,1.7714806975517152,,228.06666666666666,327.5797036176421,1.0,1305.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.033969152718782425,0.10582549023564201,0.3559783597787221,0.9829377310772508,1.425102949142456,0.033969152718782425,0.10582549023564201,0.3559783597787221,0.9829377310772508,1.425102949142456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08951559089653272,0.2276208294845575,0.3495881843247326,0.0008474294252179146,0.996454390566055,0.9987604795568733,0.9994732262142356,0.9999144948019395,0.9999939295107657,fedavg,0.9993568725162967,
bayesfl_observability_v1,fedavg_seed42,12,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,1928,1928,1,32,0.02,42,1,10,5,3.361015871167183,1.9598221518099308,0.005128819495439529,1.4007424227893353,0,15,12,0.7791,0.801970442867279,0.424543317051844,0.7791,0.22089999999999999,0.801970442867279,0.801970442867279,0.36217047333717345,0.17212162160277367,0.2469842968190588,0.606978378868103,1.224795276069641,10000,0.7791,0.801970442867279,0.801970442867279,0.36217047333717345,0.17212162160277367,0.2469842968190588,0.606978378868103,1.224795276069641,0.7791,0.801970442867279,0.801970442867279,0.36217047333717345,0.17212162160277367,0.2469842968190588,0.606978378868103,1.224795276069641,,1,1.224795276069641,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21680642366287206,0.0572133446774824,0.12458428571010532,0.31270614507776767,0.9994956712250134,0.623580996009382,0.3222044736988002,0.623580996009382,0.3222044736988002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.054588191081861,0.018593334780572606,0.011970983844955773,0.018006043508648872,0.03292818628251553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14678867618601255,0.01355183869600296,,1.9709510218510515,0.22095435684647302,0.0005186721991701245,,,,,,,,0.8539134779979317,0.4303879395894643,,,1.4490114860125611,,128.53333333333333,139.16171248666862,1.0,413.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.26361724339522324,0.32734142126865406,0.5149036791589525,0.9891907215118407,1.5279757976531982,0.26361724339522324,0.32734142126865406,0.5149036791589525,0.9891907215118407,1.5279757976531982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14791868203812758,0.22509013735873887,0.30030412532298145,0.0002537302189271171,0.9990194465935777,0.9991005756224968,0.9994905671327111,0.9997791641386112,0.9998434968571894,fedavg,0.9997857370924955,
bayesfl_observability_v1,fedavg_seed42,13,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,1779,1779,1,32,0.02,42,1,10,5,3.2814079709351063,2.062733430415392,0.0060529448091983795,1.2181553430855274,0,15,14,0.7685,0.7722516028404236,0.39062147236996114,0.7685,0.23150000000000004,0.7722516028404236,0.7722516028404236,0.3483314066410065,0.1560391387581825,0.23037268266864164,0.6124608609199524,1.198519144821167,10000,0.7685,0.7722516028404236,0.7722516028404236,0.3483314066410065,0.1560391387581825,0.23037268266864164,0.6124608609199524,1.198519144821167,0.7685,0.7722516028404236,0.7722516028404236,0.3483314066410065,0.1560391387581825,0.23037268266864164,0.6124608609199524,1.198519144821167,,1,1.198519144821167,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2041146874353981,0.05747591683281413,0.10245958690195721,0.30431971060044033,0.9995503456022627,0.5938773958986054,0.399546810544988,0.5938773958986054,0.399546810544988,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.065360653802901,0.018608490903487422,0.012009797266136083,0.017993953078985214,0.03294326700270176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10089700222867828,0.01015917956829071,,2.3512864796870225,0.16245081506464307,0.002810567734682406,,,,,,,,0.7766686654435714,0.3131197875263915,,,1.530826327005275,,118.6,86.20580026889142,5.0,289.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.21485766350665939,0.2712205571164851,0.4353763580496548,1.131943516504197,1.6595627069473267,0.21485766350665939,0.2712205571164851,0.4353763580496548,1.131943516504197,1.6595627069473267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11611532600790953,0.21566360645652877,0.2597141442470827,0.00022546766606892544,0.9990738429806283,0.9993263118009889,0.9995330475492133,0.9998630599740079,0.9998949771111605,fedavg,0.9998990418239565,
bayesfl_observability_v1,fedavg_seed42,14,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,1333,1333,1,32,0.02,42,1,10,5,2.9806221798062325,1.9059502370655537,0.00464465469121933,1.0742707028985023,0,15,12,0.7925,0.7481237664222717,0.3955028609436254,0.7925,0.20750000000000002,0.7481237664222717,0.7481237664222717,0.3377134759426117,0.1755070325538516,0.26476351289648525,0.6169929647445679,1.1784428137779235,10000,0.7925,0.7481237664222717,0.7481237664222717,0.3377134759426117,0.1755070325538516,0.26476351289648525,0.6169929647445679,1.1784428137779235,0.7925,0.7481237664222717,0.7481237664222717,0.3377134759426117,0.1755070325538516,0.26476351289648525,0.6169929647445679,1.1784428137779235,,1,1.1784428137779235,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21455995801194114,0.09757859172537155,0.051780655368971105,0.35770061264238345,0.9994454673338077,0.657926579428201,0.4749354830866066,0.657926579428201,0.4749354830866066,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.076017823101478,0.018624155819310078,0.012047109343339853,0.018013794906437397,0.03299134783446789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14788765626413575,0.010205641388893127,,1.8382032063780318,0.2768192048012003,0.0015003750937734434,,,,,,,,0.620721874227543,0.3417049991757876,,,1.6933414609470716,,88.86666666666666,104.18820577312108,2.0,369.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.24506626784963012,0.29956658536164216,0.4798378998041153,1.3351928710937497,1.9437987804412842,0.24506626784963012,0.29956658536164216,0.4798378998041153,1.3351928710937497,1.9437987804412842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08803568184301414,0.2498082848958755,0.34581055697651725,0.0004153465000589165,0.9987226121048117,0.9988031865632357,0.9993784014859808,0.9999212378428316,0.9999732004869079,fedavg,0.9997824047414856,
bayesfl_observability_v1,fedavg_seed42,15,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,1656,1656,1,32,0.02,42,1,10,5,3.1572416983544827,1.9350357204675674,0.006398212164640427,1.2216612100601196,0,15,13,0.7611,0.7827079789161682,0.2644454816261819,0.7611,0.2389,0.7827079789161682,0.7827079789161682,0.366358411026001,0.13180260006636382,0.20729400804548553,0.6292974005699158,1.1267206167221069,10000,0.7611,0.7827079789161682,0.7827079789161682,0.366358411026001,0.13180260006636382,0.20729400804548553,0.6292974005699158,1.1267206167221069,0.7611,0.7827079789161682,0.7827079789161682,0.366358411026001,0.13180260006636382,0.20729400804548553,0.6292974005699158,1.1267206167221069,,1,1.1267206167221069,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1844776373124687,0.0767839031723083,0.058942527551942084,0.35889935693503977,0.999602857733841,0.4893077708768552,0.32650905831914123,0.4893077708768552,0.32650905831914123,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.085205007990413,0.018637782519358596,0.012079051141981366,0.018010027706623077,0.03300587236881256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11493959085049392,0.011800676584243774,,2.0992764340644756,0.21195652173913043,0.0036231884057971015,,,,,,,,0.5759026269732463,0.36656473002318635,,,1.7068019144175017,,110.4,118.81458945208148,3.0,351.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.07304892712642276,0.10701237426154198,0.46778926253318787,0.9809078574180603,1.1526869535446167,0.07304892712642276,0.10701237426154198,0.46778926253318787,0.9809078574180603,1.1526869535446167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10832755716452623,0.18959919632729202,0.27251979494138034,0.00031810886943018556,0.9987220282321835,0.9992607146974187,0.9996415593073451,0.9998830052621231,0.9999653649979464,fedavg,0.9998690865112878,
bayesfl_observability_v1,fedavg_seed42,16,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,1990,1990,1,32,0.02,42,1,10,5,3.467896196991205,1.9866044595837593,0.005973968654870987,1.480738751590252,0,15,12,0.6297,1.0196495746612548,0.3042265034407078,0.6297,0.37029999999999996,1.0196495746612548,1.0196495746612548,0.49741115169525146,0.028171354675292963,0.09926743823361683,0.6315374809265136,1.0797157732963563,10000,0.6297,1.0196495746612548,1.0196495746612548,0.49741115169525146,0.028171354675292963,0.09926743823361683,0.6315374809265136,1.0797157732963563,0.6297,1.0196495746612548,1.0196495746612548,0.49741115169525146,0.028171354675292963,0.09926743823361683,0.6315374809265136,1.0797157732963563,,1,1.0797157732963563,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1954625951224096,0.11255380511942825,0.026204797319925595,0.44778763061041965,0.9994957917667632,0.547958642177561,0.4130093084965015,0.547958642177561,0.4130093084965015,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.106616938654547,0.018666579633169703,0.012157923807178323,0.018016031943261623,0.03308616019785404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26749627684328725,0.0328906774520874,,1.5657012987415717,0.5894472361809046,0.004020100502512563,,,,,,,,0.4991354947070385,0.38078724090534294,,,1.7927689756734346,,132.66666666666666,279.62061599404444,2.0,1161.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.0747770145535469,0.12622463107109072,0.5130489040346979,0.9738958358764648,1.6747796535491943,0.0747770145535469,0.12622463107109072,0.5130489040346979,0.9738958358764648,1.6747796535491943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04701098217648627,0.20147040374978295,0.33384200123152485,0.0005124405984209986,0.9980281947642667,0.9988859910166121,0.999596907561453,0.9999760195718568,0.9999931886495858,fedavg,0.9992940100075552,
bayesfl_observability_v1,fedavg_seed42,17,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,1767,1767,1,32,0.02,42,1,10,5,3.4522808082401752,1.9200021736323833,0.005198132246732712,1.5317355133593082,0,15,12,0.7832,0.7089148506164551,0.4004682253141759,0.7832,0.2168,0.7089148506164551,0.7089148506164551,0.31498844106197355,0.12449289622753859,0.22260471056950715,0.6587071046829224,1.0692695155143739,10000,0.7832,0.7089148506164551,0.7089148506164551,0.31498844106197355,0.12449289622753859,0.22260471056950715,0.6587071046829224,1.0692695155143739,0.7832,0.7089148506164551,0.7089148506164551,0.31498844106197355,0.12449289622753859,0.22260471056950715,0.6587071046829224,1.0692695155143739,,1,1.0692695155143739,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27361679092072894,0.1526781992824479,0.08747892817738503,0.7583340277801891,0.9990312790844232,0.9179323188380103,1.0510583394889679,0.9179323188380103,1.0510583394889679,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.115261153326017,0.018680221683196226,0.012186616127920574,0.018017861060798168,0.03309230096638203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16953817721994777,0.01602669060230255,,2.011140853689849,0.2212790039615167,0.0005659309564233164,,,,,,,,0.6736476657532381,0.42351987868612556,,,1.6181014097781126,,117.8,130.84097217614976,1.0,385.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.2624582189840503,0.27559477334886084,0.42236506938934326,1.682833957672119,4.409337043762207,0.2624582189840503,0.27559477334886084,0.42236506938934326,1.682833957672119,4.409337043762207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13713324621692347,0.2463244416028161,0.38615642512420967,0.0013168253061326075,0.9943311062624285,0.998523938868954,0.9994000452981601,0.9998146349652598,0.9999244320510406,fedavg,0.9997165210697645,
bayesfl_observability_v1,fedavg_seed42,18,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,1559,1559,1,32,0.02,42,1,10,5,3.4018577449023724,1.9860547967255116,0.005420677363872528,1.4152973853051662,0,15,12,0.7788,0.7102216566562652,0.28671771138392727,0.7788,0.22119999999999995,0.7102216566562652,0.7102216566562652,0.3203650119304657,0.11019159030467271,0.20791625271748448,0.6691453929901123,1.0238905143737793,10000,0.7788,0.7102216566562652,0.7102216566562652,0.3203650119304657,0.11019159030467271,0.20791625271748448,0.6691453929901123,1.0238905143737793,0.7788,0.7102216566562652,0.7102216566562652,0.3203650119304657,0.11019159030467271,0.20791625271748448,0.6691453929901123,1.0238905143737793,,1,1.0238905143737793,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18054652876744892,0.07121536895813844,0.049495346542112705,0.34056885807881637,0.9996294188476499,0.4134451712919847,0.212275409210568,0.4134451712919847,0.212275409210568,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.125563011170356,0.018695724907540397,0.012221935972687989,0.018013695254921913,0.03311867229640484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13133784901501258,0.012309037148952484,,1.960595064473305,0.24438742783835793,0.0006414368184733803,,,,,,,,0.5650005989736827,0.4567395603537465,,,1.7455182950218204,,103.93333333333334,126.32627948645083,1.0,381.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.12306609214072502,0.1863739871642798,0.38919709622859955,0.5923871145798609,1.028070330619812,0.12306609214072502,0.1863739871642798,0.38919709622859955,0.5923871145798609,1.028070330619812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10596547298839508,0.15851810176239253,0.2551637680237952,0.00027878660929435715,0.9988587289797091,0.9993588079233978,0.999752701650727,0.9998881436554311,0.9999758864112,fedavg,0.9998309327358407,
bayesfl_observability_v1,fedavg_seed42,19,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,2448,2448,1,32,0.02,42,1,10,5,3.213183406740427,1.9400801956653595,0.0038368776440620422,1.2726680226624012,0,15,10,0.7832,0.6831199645996093,0.3797150838958842,0.7832,0.2168,0.6831199645996093,0.6831199645996093,0.3235493521928787,0.11835248295515775,0.16285302784350664,0.6650240377426148,1.0107443159103393,10000,0.7832,0.6831199645996093,0.6831199645996093,0.3235493521928787,0.11835248295515775,0.16285302784350664,0.6650240377426148,1.0107443159103393,0.7832,0.6831199645996093,0.6831199645996093,0.3235493521928787,0.11835248295515775,0.16285302784350664,0.6650240377426148,1.0107443159103393,,1,1.0107443159103393,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22383894627947765,0.08867414165027679,0.06898335866641409,0.42201566523192674,0.9994321953389963,0.6342504832912153,0.3030207622170825,0.6342504832912153,0.3030207622170825,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.142440058543709,0.018719336755103854,0.012282443453976107,0.018032013438642025,0.03315827362239361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20481644643499605,0.020387724041938782,,1.753947149568368,0.3443627450980392,0.0012254901960784314,,,,,,,,0.8927264305618269,0.4141339853358798,,,1.4285595553394224,,163.2,213.82896592058486,3.0,843.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.18779672389511817,0.2637220784189731,0.6154605675311315,1.0899912902287074,1.1751914024353027,0.18779672389511817,0.2637220784189731,0.6154605675311315,1.0899912902287074,1.1751914024353027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12325809179541204,0.23814126702896773,0.32259214773613043,0.00042398806648021357,0.9982724211072815,0.9989692962529761,0.9994422163552074,0.9998509488769167,0.9999532221283949,fedavg,0.9995906686604373,
