schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,sparse_comm_enabled,sparse_metric,sparse_selection_method,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_selection_score_mean,sparse_selection_score_p50,sparse_selection_score_p90,sparse_selected_score_mean,sparse_selected_score_p50,sparse_selected_score_p90,sparse_dropped_score_mean,sparse_dropped_score_p50,sparse_dropped_score_p90,sparse_selected_selection_score_mean,sparse_selected_selection_score_p50,sparse_selected_selection_score_p90,sparse_dropped_selection_score_mean,sparse_dropped_selection_score_p50,sparse_dropped_selection_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,sparse_dropped_update_fraction_l2,sparse_update_energy_retention,sparse_dense_bytes,sparse_sent_bytes,sparse_index_bytes,sparse_value_bytes,sparse_byte_saving_ratio,update_l2_norm,label_entropy,kl_to_global_label_distribution,local_epochs,batch_size,train_loss,task_loss,prior_loss,prior_loss_raw,regularization_loss,regularization_loss_raw,accuracy_local_train_estimate,loss_local_train_estimate,num_batches,num_examples_seen,ola_fisher_mean,ola_fisher_std,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,ola_task_loss,ola_prior_loss,ola_prior_loss_raw,ola_regularization_loss_raw,ola_precision_mean,ola_precision_std,ola_precision_min,ola_precision_p10,ola_precision_p25,ola_precision_p50,ola_precision_p75,ola_precision_p90,ola_precision_p95,ola_precision_max,ola_sigma_mean,ola_sigma_std,ola_sigma_min,ola_sigma_p10,ola_sigma_p25,ola_sigma_p50,ola_sigma_p75,ola_sigma_p90,ola_sigma_p95,ola_sigma_max,ola_snr_raw_mean,ola_snr_raw_std,ola_snr_raw_min,ola_snr_raw_p10,ola_snr_raw_p25,ola_snr_raw_p50,ola_snr_raw_p75,ola_snr_raw_p90,ola_snr_raw_p95,ola_snr_raw_max,num_examples_train
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,ola,166,13,12,1,update_snr,bayesian,0.05,0,101770,5089,0.05000491303920605,2.2406949584325406e-05,7.557560230318918e-06,2.310064824204696e-06,1.246119314759582e-05,7.557560230318918e-06,2.310064824204696e-06,1.246119314759582e-05,8.625604253038418e-05,4.339736603387873e-05,0.000149381071511529,3.415106424245003e-06,2.1582027866707905e-06,8.197990256840701e-06,8.625604253038418e-05,4.339736603387873e-05,0.000149381071511529,3.415106424245003e-06,2.1582027866707905e-06,8.197990256840701e-06,0.06431360144980627,0.03964093814650685,0.8512838957815274,0.5247053733125151,0.8512838957815274,814160,101780,40712,61068,0.8749877174019849,0.07554894644255275,-0.0,2.311121424016332,2,32,2.356134295463562,2.356134295463562,3.76399258983362e-12,3.830615469269105e-07,1.8819962949168103e-13,1.9153077346345526e-08,0.0,2.356134295463562,2,24.0,0.0005654684797337505,0.0064517417955281455,5.1235247156000696e-05,0.000851893681101501,0.8940958976745605,0.009438510984182358,0.9999380390131335,0.07554894644255275,2.356134295463562,3.76399258983362e-12,3.830615469269105e-07,1.9153077346345526e-08,0.001565468528272193,0.006451741695089894,0.0010000000474974513,0.0010002655908465385,0.001006560167297721,0.001051235303748399,0.0012023114832118154,0.0018518937285989523,0.002797878347337246,0.8950958847999573,28.976184562794806,4.438737282271623,1.0569761991500854,23.23763656616211,28.839750289916992,30.84253215789795,31.519559860229492,31.61857795715332,31.62277603149414,31.62277603149414,0.0006706579313868701,0.0007472024638885251,9.558955557331169e-09,0.0001252934388750117,0.00031195566346167253,0.0006206340450991602,0.0009303189451237039,0.001116040228993,0.0012745662759966656,0.06635076725735539,12
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,ola,174,13,7,1,update_snr,bayesian,0.05,0,101770,5089,0.05000491303920605,1.5511936866455614e-05,5.852693177999546e-06,2.3820980846277703e-06,9.933986134810693e-06,5.852693177999546e-06,2.3820980846277703e-06,9.933986134810693e-06,5.6659777777216066e-05,2.8674946218751054e-05,8.052661022867005e-05,3.178359508246308e-06,2.2519150943581936e-06,7.336955734856622e-06,5.6659777777216066e-05,2.8674946218751054e-05,8.052661022867005e-05,3.178359508246308e-06,2.2519150943581936e-06,7.336955734856622e-06,0.05141971668199287,0.03604365447849844,0.8188587714394945,0.5739950456551012,0.8188587714394945,814160,101780,40712,61068,0.8749877174019849,0.06279436512794596,-0.0,2.259365973874069,2,32,2.254781126976013,2.254781126976013,2.5266165028237086e-12,2.571337631707138e-07,1.2633082514118543e-13,1.285668815853569e-08,0.14285714285714285,2.254781126976013,2,14.0,0.00039034701464071543,0.005243549885849087,5.384512405726127e-05,0.0006157948868349201,0.8001421689987183,0.008944451808929443,0.9999571970824273,0.06279436512794596,2.254781126976013,2.5266165028237086e-12,2.571337631707138e-07,1.285668815853569e-08,0.0013903470606327795,0.005243549812642176,0.0010000000474974513,0.001001122873276472,0.0010118950449395925,0.0010538451606407762,0.001202871440909803,0.0016157949343323713,0.002138634910807008,0.801142156124115,29.271282321501072,3.740261857607993,1.1172367334365845,24.87750873565674,28.833038330078125,30.804317474365234,31.436360836029053,31.605037689208984,31.622699737548828,31.62277603149414,0.0006487733390991074,0.0005752961015795889,8.07218998599613e-09,0.00012407355465133378,0.00030866238030368803,0.0006143174868112639,0.0009211972499962458,0.0011059381219083444,0.0012099262929499335,0.0468455384535539,7
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,ola,154,12,211,1,update_snr,bayesian,0.05,0,101770,5089,0.05000491303920605,8.032262949929341e-05,2.7666525174610498e-05,1.1203842240030527e-05,4.933273819696917e-05,2.7666525174610498e-05,1.1203842240030527e-05,4.933273819696917e-05,0.00027029462506267927,0.00013116960220641848,0.0003512019730148557,1.489530435221125e-05,1.0246250801913205e-05,3.589886545493827e-05,0.00027029462506267927,0.00013116960220641848,0.0003512019730148557,1.489530435221125e-05,1.0246250801913205e-05,3.589886545493827e-05,0.2864206217282524,0.18460806501059798,0.8405364425492616,0.5417550080494256,0.8405364425492616,814160,101780,40712,61068,0.8749877174019849,0.34075931420601796,-0.0,2.4040642619438994,2,32,1.3039864060155588,1.3039864060155588,1.9364937043324576e-10,1.9707697044279518e-05,9.682468521662289e-12,9.85384852213976e-07,0.8957345971563981,1.3039864060155588,14,422.0,0.00026713436056560296,0.004098154020669862,3.554207614797633e-05,0.00043320487893652244,0.6980205178260803,0.05802663415670395,0.9987445934291987,0.34075931420601796,1.3039864060155588,1.9364937043324576e-10,1.9707697044279518e-05,9.85384852213976e-07,0.0012671344074429965,0.004098153960871401,0.0010000073816627264,0.0010012608137913049,0.0010060451459139585,0.0010355421109125018,0.0011228445218876004,0.0014332048711366958,0.0018643109535332702,0.699020504951477,29.865980243578612,3.1509068875090964,1.1960657835006714,26.41471176147461,29.84284210205078,31.075356483459473,31.527626037597656,31.602859687805175,31.618050003051756,31.62265968322754,0.0006349103321798934,0.0008515299470090662,3.0848384414693913e-08,0.00012081873815235868,0.0003025701638425045,0.0006008507052191397,0.0009045779508138496,0.0010844176076902899,0.001155609293221227,0.11751389892894093,211
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,ola,186,14,15,1,update_snr,bayesian,0.05,0,101770,5089,0.05000491303920605,4.174913846862766e-05,1.0601888847281538e-05,2.0182326336386697e-06,1.5996347273537195e-05,1.0601888847281538e-05,2.0182326336386697e-06,1.5996347273537195e-05,0.0001305406099083037,7.908985446555441e-05,0.00018550856532194022,4.288671653835652e-06,1.8759453039324041e-06,1.1059591586728037e-05,0.0001305406099083037,7.908985446555441e-05,0.00018550856532194022,4.288671653835652e-06,1.8759453039324041e-06,1.1059591586728037e-05,0.07974351778136073,0.048869985229488225,0.8526254229080987,0.5225226198077805,0.8526254229080987,814160,101780,40712,61068,0.8749877174019849,0.09352702328459185,-0.0,2.3155014849272724,2,32,1.980940818786621,1.980940818786621,6.0324319324511766e-12,6.139206334410119e-07,3.0162159662255885e-13,3.06960316720506e-08,0.5,1.980940818786621,2,30.0,0.0008710001638439015,0.00987532915029951,4.0013597754295915e-05,0.001186061941552909,1.4029171466827393,0.011801526881754398,0.9999050698886687,0.09352702328459185,1.980940818786621,6.0324319324511766e-12,6.139206334410119e-07,3.06960316720506e-08,0.0018710002170384613,0.009875329148801737,0.0010000000474974513,0.001000333926640451,0.00100379076320678,0.0010400136234238744,0.0013147450517863035,0.0021860620006918926,0.004733368521556256,1.4039171934127808,28.371044389623737,5.390569511268022,0.8439743518829346,21.387931442260744,27.57904624938965,31.008480072021484,31.56300926208496,31.61749839782715,31.622732162475586,31.62277603149414,0.0007065865081063825,0.0008939948826497564,7.561968495554215e-09,0.0001281493935051663,0.00031845690490322803,0.0006328331048392588,0.0009500634060380293,0.0011463489412524334,0.00145272365014605,0.08884630610658806,15
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,ola,119,9,5,1,update_snr,bayesian,0.05,0,101770,5089,0.05000491303920605,1.3070224801352211e-05,4.968883397808871e-06,1.8352439386215146e-06,9.759056196949523e-06,4.968883397808871e-06,1.8352439386215146e-06,9.759056196949523e-06,4.872718202184776e-05,1.8559751667490813e-05,8.802753948080422e-05,2.665576836046644e-06,1.7363735439878169e-06,7.67120169208997e-06,4.872718202184776e-05,1.8559751667490813e-05,8.802753948080422e-05,2.665576836046644e-06,1.7363735439878169e-06,7.67120169208997e-06,0.04740819478352056,0.032771855454544724,0.8225915321614924,0.5686327208455457,0.8225915321614924,814160,101780,40712,61068,0.8749877174019849,0.05763272891826136,-0.0,2.185987945410232,2,32,2.1762579679489136,2.1762579679489136,2.142789201284301e-12,2.1807166206144757e-07,1.0713946006421505e-13,1.090358310307238e-08,0.3,2.1762579679489136,2,10.0,0.0003295754208694563,0.004586413017158242,3.3729171263985336e-05,0.0005965568707324564,0.7842514514923096,0.008855283260345459,0.9999639480162348,0.05763272891826136,2.1762579679489136,2.142789201284301e-12,2.1807166206144757e-07,1.090358310307238e-08,0.0013295754678649418,0.0045864129673929225,0.0010000000474974513,0.0010000000474974513,0.0010034407023340464,0.001033729175105691,0.0011382682714611292,0.0015965569764375687,0.001899446826428175,0.7852514386177063,29.621985963281837,3.4853885853537827,1.1284846067428589,25.02694320678711,29.639965057373047,31.10259437561035,31.568513870239258,31.62277603149414,31.62277603149414,31.62277603149414,0.0006392952128004898,0.0006319223816814132,1.4005988435263008e-09,0.00012221366410820463,0.000305143259300922,0.0006057182505069872,0.0009121318562488878,0.0010937772829229713,0.0011869230045499488,0.07174851576569397,5
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,ola,24,1,143,1,update_snr,bayesian,0.05,0,101770,5089,0.05000491303920605,8.430176376416261e-05,2.702224576873565e-05,8.592209773680272e-06,4.381145124939151e-05,2.702224576873565e-05,8.592209773680272e-06,4.381145124939151e-05,0.00028623194879708025,0.00015060164050884514,0.00036709527346354007,1.3378218724008706e-05,7.934710533358171e-06,3.369397867085279e-05,0.00028623194879708025,0.00015060164050884514,0.00036709527346354007,1.3378218724008706e-05,7.934710533358171e-06,3.369397867085279e-05,0.25358347120564934,0.16119296203258018,0.8439302077160231,0.5364529844305003,0.8439302077160231,814160,101780,40712,61068,0.8749877174019849,0.3004791970795036,0.03835078340871136,2.278067287918738,2,32,1.324751419829322,1.324751419829322,1.4582751112426692e-10,1.4840866557418709e-05,7.291375556213347e-12,7.420433278709355e-07,0.8111888111888111,1.324751419829322,10,286.0,0.0004020121408745569,0.006124708468367764,3.898419163306244e-05,0.00055886126938276,1.2102856636047363,0.05458581820130348,0.9990228532594972,0.3004791970795036,1.324751419829322,1.4582751112426692e-10,1.4840866557418709e-05,7.420433278709355e-07,0.0014020121898568915,0.006124708501822157,0.001000000280328095,0.0010006349766626954,0.0010060587665066123,0.0010389842209406197,0.0012064739130437374,0.0015588613692671062,0.0024267170811071892,1.2112857103347778,29.332528104382202,3.8758820962119573,0.9086083173751831,25.32772922515869,28.789957523345947,31.023837089538574,31.52741241455078,31.612741470336914,31.620769500732422,31.622772216796875,0.000655255462931335,0.0008844507630723875,8.089309203721308e-09,0.00012376638019040618,0.000308143800137767,0.0006120897700682725,0.000920404914546739,0.0011043900452969773,0.0012164875679979805,0.12700015015810695,143
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,ola,272,21,5,1,update_snr,bayesian,0.05,0,101770,5089,0.05000491303920605,1.2524467561685418e-05,4.716556500479733e-06,1.8495046961455314e-06,8.47088693797599e-06,4.716556500479733e-06,1.8495046961455314e-06,8.47088693797599e-06,4.355956647229457e-05,2.090675022622208e-05,6.458606848244042e-05,2.6719760995057496e-06,1.7154021085773067e-06,6.809873026058855e-06,4.355956647229457e-05,2.090675022622208e-05,6.458606848244042e-05,2.6719760995057496e-06,1.7154021085773067e-06,6.809873026058855e-06,0.04458219528455019,0.03216283992319207,0.8109848727951171,0.5850671210190228,0.8109848727951171,814160,101780,40712,61068,0.8749877174019849,0.05497290612942567,-0.0,2.28098669344155,2,32,2.2038832902908325,2.2038832902908325,1.9188929958890988e-12,1.9528575023741723e-07,9.594464979445495e-14,9.764287511870862e-09,0.5,2.2038832902908325,2,10.0,0.0002985457039266288,0.003981874848609005,3.47420009347843e-05,0.00048750932910479605,0.7879511117935181,0.0088762566447258,0.9999671976318253,0.05497290612942567,2.2038832902908325,1.9188929958890988e-12,1.9528575023741723e-07,9.764287511870862e-09,0.0012985457531328876,0.0039818748043750195,0.0010000000474974513,0.0010000105248764157,0.0010040577035397291,0.0010347420466132462,0.001176364254206419,0.001487509347498417,0.0018514982773922312,0.7889510989189148,29.635996676140266,3.345075069696455,1.1258355379104614,25.928068161010742,29.156076431274414,31.08736801147461,31.558813095092773,31.622610092163086,31.62277603149414,31.62277603149414,0.0006358825813228674,0.0005636412376342829,2.2221057561547308e-08,0.00012187223081401001,0.00030502173876019944,0.0006055199194258505,0.000911157116080257,0.0010930862360983523,0.0011778273364972227,0.03886022578487335,5
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,ola,256,20,1944,1,update_snr,bayesian,0.05,0,101770,5089,0.05000491303920605,0.0001097035863763952,3.878786613192645e-05,1.7616622662590466e-05,8.506061036863732e-05,3.878786613192645e-05,1.7616622662590466e-05,8.506061036863732e-05,0.0002891173740331507,0.00016386766543642094,0.0004197833524716581,2.5611266120452317e-05,1.6142102344183074e-05,6.662769009901213e-05,0.0002891173740331507,0.00016386766543642094,0.0004197833524716581,2.5611266120452317e-05,1.6142102344183074e-05,6.662769009901213e-05,0.5720826118763187,0.34997581389556454,0.853036409840236,0.5218513998130924,0.853036409840236,814160,101780,40712,61068,0.8749877174019849,0.6706426657491247,-0.0,2.259365973874069,2,32,0.19939084962171352,0.19939084962171352,1.520643935645029e-09,0.0001547559400634142,7.603219678225145e-11,7.737797003170711e-06,0.9835390946502057,0.19939084962171352,122,3888.0,4.0151334527529615e-05,0.0006394468647010778,4.5795170535711804e-06,5.9823942137882113e-05,0.09433767944574356,0.11019794642925262,0.9951797973860482,0.6706426657491247,0.19939084962171352,1.520643935645029e-09,0.0001547559400634142,7.737797003170711e-06,0.001040151381633251,0.0006394468613629706,0.001000000862404704,0.001000354764983058,0.0010012201382778585,0.0010045795934274793,0.0010180885437875986,0.0010598240187391639,0.0011014177813194691,0.09533768147230148,31.230383030176046,1.1817106803513489,3.238677501678467,30.71730613708496,31.34059429168701,31.550615310668945,31.603503227233887,31.617168426513672,31.620522594451906,31.62276268005371,0.0005915509228763248,0.0005000679942861797,1.7084220283535127e-08,0.0001168643212781199,0.00028919039177093865,0.0005766308245258784,0.0008653254254895788,0.0010379841142036362,0.0010969545392662987,0.048625793930461125,1944
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,ola,241,19,263,1,update_snr,bayesian,0.05,0,101770,5089,0.05000491303920605,8.846646953530558e-05,3.026427417356064e-05,1.0286860331038506e-05,5.265465750072802e-05,3.026427417356064e-05,1.0286860331038506e-05,5.265465750072802e-05,0.00031417540437451687,0.00015779328373003034,0.0004517000429229702,1.5320037543895383e-05,9.08466825251347e-06,3.892229178813319e-05,0.00031417540437451687,0.00015779328373003034,0.0004517000429229702,1.5320037543895383e-05,9.08466825251347e-06,3.892229178813319e-05,0.33921762758135016,0.19881108878855722,0.8627430435124989,0.5056426019144284,0.8627430435124989,814160,101780,40712,61068,0.8749877174019849,0.39318500465710887,-0.0,2.28098669344155,2,32,0.9010634164223199,0.9010634164223199,3.2082794062944706e-10,3.2650660686929686e-05,1.6041397031472354e-11,1.6325330343464843e-06,0.908745247148289,0.9010634164223199,18,526.0,0.00024172260668837037,0.003544455144884305,2.425512866466306e-05,0.00034499958564993,0.4347130358219147,0.05344250053167343,0.9983307663627622,0.39318500465710887,0.9010634164223199,3.2082794062944706e-10,3.2650660686929686e-05,1.6325330343464843e-06,0.0012417226545035896,0.0035444550559746435,0.0010000021429732442,0.0010007276432588696,0.0010039276676252484,0.0010242551798000932,0.0011006356216967106,0.0013449996826238931,0.0017155089881271124,0.4357130229473114,30.074004288299314,3.1063933328070923,1.514954924583435,27.26709690093994,30.142427444458008,31.24610710144043,31.56085777282715,31.611278533935547,31.61960325241089,31.622743606567383,0.0006292061627419114,0.000755626458474046,1.429845167762322e-08,0.00012006710148172793,0.0003005633316988435,0.0005977219687053684,0.0008979575943384446,0.0010768154702118535,0.0011413871265239224,0.08383801138439932,263
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,ola,30,2,189,1,update_snr,bayesian,0.05,0,101770,5089,0.05000491303920605,7.46123284319419e-05,2.6402714837902964e-05,8.57540715318508e-06,4.554217500019231e-05,2.6402714837902964e-05,8.57540715318508e-06,4.554217500019231e-05,0.00027976063673173764,0.0001450176579116246,0.0004097511250792164,1.3066708130093519e-05,7.923306502415074e-06,3.2340293552937e-05,0.00027976063673173764,0.0001450176579116246,0.0004097511250792164,1.3066708130093519e-05,7.923306502415074e-06,3.2340293552937e-05,0.27187724676363945,0.1642088403168743,0.8559856692218117,0.5169995494068526,0.8559856692218117,814160,101780,40712,61068,0.8749877174019849,0.3176189234696029,0.11251593411963928,2.1691882529070243,2,32,1.2141348929316909,1.2141348929316909,1.7725544448605135e-10,1.80392871842496e-05,8.862772224302568e-12,9.019643592124801e-07,0.8756613756613757,1.2141348929316909,12,378.0,0.0003132674259391367,0.004540838319266378,3.1945231967256404e-05,0.000479204914881848,0.62128084897995,0.04520241171121597,0.9989090083816355,0.3176189234696029,1.2141348929316909,1.7725544448605135e-10,1.80392871842496e-05,9.019643592124801e-07,0.0013132674735822087,0.004540838224162618,0.001000016462057829,0.0010013468214310705,0.0010054860031232238,0.001031945226714015,0.0011426679557189345,0.0014792049652896824,0.0019596318481489975,0.6222808361053467,29.75346192723702,3.489384491356012,1.2676717042922974,26.0007474899292,29.582847118377686,31.12946605682373,31.53639030456543,31.601503753662108,31.612942123413085,31.622516632080078,0.0006400302930710773,0.0007708067101953641,4.096290533440687e-09,0.00012162741943146118,0.0003039181080396835,0.0006037513652809804,0.0009077576030753896,0.0010889682109710046,0.0011673856840907564,0.0834681009362129,189
