schema_version,run_id,round,method,aggregation_mode,num_results_received,num_failures,total_selected_examples,aggregation_weight_entropy,aggregation_weight_min,aggregation_weight_max,global_before_l2,global_after_l2,aggregation_delta_l2,aggregation_delta_linf,aggregation_delta_cosine,client_update_l2_mean,client_update_l2_std,client_update_l2_min,client_update_l2_max,client_update_cosine_mean,client_update_cosine_std,pairwise_update_cosine_mean,pairwise_update_cosine_std,update_conflict_fraction,fedavg_equivalent_delta_l2,bayes_product_delta_l2,bayes_vs_fedavg_delta_l2,aggregation_energy_before,aggregation_energy_after,aggregation_error_proxy
bayesfl_observability_v1,ola_sparse_bayesian_keep050_seed42,1,ola,ola,24,0,448,1.3217313012434286,0.002232142857142857,0.421875,6.786648565740691,6.805134644258836,0.2991993124589952,0.04908467084169388,0.9990345316247355,0.12687176535876998,0.07079624477208975,0.06376127287748189,0.31115681356750285,0.9997712803368781,0.0002864753137352488,,,,,0.2991993124589952,,,,
bayesfl_observability_v1,ola_sparse_bayesian_keep050_seed42,2,ola,ola,24,0,2459,1.334925549134899,0.00040666937779585197,0.4168361122407483,6.805134644258836,6.847733339138266,0.5069217835161363,0.10326619446277618,0.9972622700750625,0.21385645538920206,0.18581623471655462,0.06625755253261921,0.6478018465175815,0.9991394783270209,0.0014342843158192333,,,,,0.5069217835161363,,,,
bayesfl_observability_v1,ola_sparse_bayesian_keep050_seed42,3,ola,ola,24,0,4982,1.3279449467513735,0.0002007226013649137,0.41368928141308714,6.847733339138266,6.887002172810865,0.4073471367930973,0.059008628129959106,0.9982571203005366,0.23553264029714577,0.16314042973220172,0.09682279071370058,0.5970794072732897,0.9991310217733512,0.0011498942421992713,,,,,0.4073471367930973,,,,
bayesfl_observability_v1,ola_sparse_bayesian_keep050_seed42,4,ola,ola,24,0,2645,0.8112453846950339,0.0003780718336483932,0.7693761814744802,6.887002172810865,6.938492348928219,0.516642331958063,0.06773432344198227,0.9972348458397592,0.18588240452714302,0.1452170211119544,0.03313599271155268,0.6371783029665297,0.9994201926801085,0.0010233560288012158,,,,,0.516642331958063,,,,
bayesfl_observability_v1,ola_sparse_bayesian_keep050_seed42,5,ola,ola,24,0,968,1.2377922766781844,0.0010330578512396695,0.47107438016528924,6.938492348928219,6.951372779761974,0.222942199221999,0.03153407573699951,0.9994864688320919,0.1575364925509149,0.06717005087302279,0.06293723682810391,0.30206273738702993,0.9996958549622843,0.00025995998836933867,,,,,0.222942199221999,,,,
bayesfl_observability_v1,ola_sparse_bayesian_keep050_seed42,6,ola,ola,24,0,4128,0.8151883713340329,0.00024224806201550387,0.780281007751938,6.951372779761974,6.994241334299428,0.49815503994592925,0.06268966943025589,0.9974668565956162,0.18439166249968666,0.14730928225118184,0.011458748059350564,0.6253953639508233,0.9994280952557083,0.0009820675197445986,,,,,0.49815503994592925,,,,
bayesfl_observability_v1,ola_sparse_bayesian_keep050_seed42,7,ola,ola,24,0,1767,0.9654551214873897,0.0005659309564233164,0.6632710809281268,6.994241334299428,7.006205801740663,0.274099175552009,0.03735879063606262,0.999234872707954,0.15587643921642216,0.09711160382604361,0.006315502033528176,0.36990873953089987,0.999655808735558,0.000363605131866718,,,,,0.274099175552009,,,,
bayesfl_observability_v1,ola_sparse_bayesian_keep050_seed42,8,ola,ola,24,0,9004,1.7297270690705695,0.00011106175033318525,0.22878720568636163,7.006205801740663,7.018626208310015,0.39409607495971993,0.05622901767492294,0.9984223610018891,0.31560002597642656,0.21024632807913218,0.009947365402871175,0.7299970816890453,0.9985391877472531,0.0015674681215301744,,,,,0.39409607495971993,,,,
bayesfl_observability_v1,ola_sparse_bayesian_keep050_seed42,9,ola,ola,24,0,2072,0.3038093779939899,0.00048262548262548264,0.9285714285714286,7.018626208310015,7.071286482632786,0.5771729080742254,0.07211889326572418,0.9966718648879975,0.15293816558083992,0.13562546117613883,0.0237224171284879,0.6201186817491331,0.9995805267578609,0.0009248730516014889,,,,,0.5771729080742254,,,,
bayesfl_observability_v1,ola_sparse_bayesian_keep050_seed42,10,ola,ola,24,0,5318,1.073603709932811,0.000188040616773223,0.6056788266265514,7.071286482632786,7.085326420019432,0.39664803808367577,0.04716062545776367,0.9984318851876971,0.19377669049340537,0.14450257987366827,0.002154785810083106,0.5615885326853018,0.9994169893340933,0.0007749253116228309,,,,,0.39664803808367577,,,,
