schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,num_batches,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,update_l2_norm,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,drift_from_global_after_l2,label_entropy,kl_to_global_label_distribution,vi_elbo_loss,vi_kl_loss,vi_kl_loss_per_example,vi_kl_per_param,vi_likelihood_loss,vi_complexity_cost,vi_effective_lr,vi_loc_l2,vi_scale_mean,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,ola_task_loss,ola_prior_loss,ola_prior_loss_raw,ola_regularization_loss_raw,ola_fisher_mean,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_p50,ola_precision_p90,ola_sigma_mean,ola_sigma_p50,ola_sigma_p90,ola_snr_raw_mean,ola_snr_raw_p50,ola_snr_raw_p90,sparse_comm_enabled,sparse_metric,sparse_selection_method,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_selection_score_mean,sparse_selection_score_p50,sparse_selection_score_p90,sparse_selected_score_mean,sparse_selected_score_p50,sparse_selected_score_p90,sparse_dropped_score_mean,sparse_dropped_score_p50,sparse_dropped_score_p90,sparse_selected_selection_score_mean,sparse_selected_selection_score_p50,sparse_selected_selection_score_p90,sparse_dropped_selection_score_mean,sparse_dropped_selection_score_p50,sparse_dropped_selection_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,sparse_dropped_update_fraction_l2,sparse_update_energy_retention,sparse_dense_bytes,sparse_sent_bytes,sparse_index_bytes,sparse_value_bytes,sparse_byte_saving_ratio,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,ota_contribution_norm,digital_payload_bytes,communication_success,vi_scale_std,num_examples_train
bayesfl_observability_v1,vi_sparse_bayesian_keep100_seed42,1,vi,252,20,1,,5,256,1144.4249349832535,2.2699689865112305,2714.793123508843,2714.793123508843,,,3.669789602875107,0.025051195174455643,0.8792743122755601,3.669789602875107,,-0.0,2.28098669344155,1144.4249349832535,2714.793123508843,2714.793123508843,0.026675770104243324,2.2699689865112305,2714.793123508843,0.005,7.704488259268274,0.05032998169878939,0.05038309469819069,0.0511578593403101,0.05123906210064888,0.3975956171789917,0.3601705358150412,0.7735663571388313,,,,,,,,,,,,,,,,,,0,update_snr,bayesian,1.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006460171187890276,1
bayesfl_observability_v1,vi_sparse_bayesian_keep100_seed42,1,vi,163,13,1,,5,256,1112.2558181285858,2.3177661895751953,2726.1200868068577,2726.1200868068577,,,3.677412918358464,0.025105904787778854,0.8792509553132333,3.677412918358464,,-0.0,2.185987945410232,1112.2558181285858,2726.1200868068577,2726.1200868068577,0.026787069733780658,2.3177661895751953,2726.1200868068577,0.005,7.719837147138427,0.05032970975955255,0.05038178525865078,0.05115930736064911,0.05123929679393768,0.3987843895623243,0.3620332366355562,0.7755495216666001,,,,,,,,,,,,,,,,,,0,update_snr,bayesian,1.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006485295055273899,1
bayesfl_observability_v1,vi_sparse_bayesian_keep100_seed42,1,vi,171,13,11,,5,256,1133.692720222473,1.8625982457941228,247.47189561628429,247.47189561628429,,,3.6747194001657078,0.02499307692050934,0.8787716849615447,3.6747194001657078,,0.6791932659915256,1.6161745905690754,1133.692720222473,2722.190851779127,247.47189561628429,0.026748460762298587,1.8625982457941228,247.47189561628429,0.005,7.699783603091663,0.05033482958644942,0.050390154123306274,0.051160621270537374,0.05123911052942276,0.397115990526701,0.3598334132459915,0.7737132069851129,,,,,,,,,,,,,,,,,,0,update_snr,bayesian,1.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000646519188026423,11
bayesfl_observability_v1,vi_sparse_bayesian_keep100_seed42,1,vi,233,18,90,,5,256,1288.7631057739259,0.3281802283393012,30.590654190892078,30.590654190892078,,,3.6957796703237316,0.024963630363345146,0.8778841430973464,3.6957796703237316,,-0.0,2.3096097079310103,1288.7631057739259,2753.158877180287,30.590654190892078,0.027052755008158468,0.3281802283393012,30.590654190892078,0.005,7.717622871873645,0.05033472119690077,0.05038914829492569,0.05115973837673664,0.051239337772130966,0.3979686122231501,0.3615044912641209,0.7746474313691194,,,,,,,,,,,,,,,,,,0,update_snr,bayesian,1.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006451107753067535,90
bayesfl_observability_v1,vi_sparse_bayesian_keep100_seed42,1,vi,263,21,2,,5,256,1140.7051594734191,2.3187313079833984,1363.0885579807589,1363.0885579807589,,,3.6773861637286847,0.025056349113583565,0.8795107398228487,3.6773861637286847,,-0.0,2.185987945410232,1140.7051594734191,2726.1771159615178,1363.0885579807589,0.026787630106726124,2.3187313079833984,1363.0885579807589,0.005,7.727537471535301,0.05033491775876672,0.05039140582084656,0.051161926984786985,0.05123939365148544,0.39864081330857404,0.3608919131872842,0.7757763129038504,,,,,,,,,,,,,,,,,,0,update_snr,bayesian,1.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006477119818053375,2
bayesfl_observability_v1,vi_sparse_bayesian_keep100_seed42,1,vi,267,21,2,,5,256,1153.3250917434693,2.1531472206115723,1359.4281575887687,1359.4281575887687,,,3.6724909082049972,0.02505289763212204,0.8790950364130246,3.6724909082049972,,-0.0,2.259365973874069,1153.3250917434693,2718.8563151775375,1359.4281575887687,0.02671569534418333,2.1531472206115723,1359.4281575887687,0.005,7.704800564931549,0.05033261662956199,0.05038495920598507,0.05115939527750015,0.05123931169509888,0.39756750668263874,0.3601849845980643,0.7738114656386569,,,,,,,,,,,,,,,,,,0,update_snr,bayesian,1.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006465156287475277,2
bayesfl_observability_v1,vi_sparse_bayesian_keep100_seed42,1,vi,117,9,1,,5,256,1167.9714533805848,1.9384065866470337,2703.0726397687404,2703.0726397687404,,,3.6616505388761103,0.02499970607459545,0.8805562699167065,3.6616505388761103,,-0.0,2.3277319754160017,1167.9714533805848,2703.0726397687404,2703.0726397687404,0.026560603711985264,1.9384065866470337,2703.0726397687404,0.005,7.725875088159824,0.05033301849372467,0.05038617551326752,0.05116074122488499,0.05123903602361679,0.39902161677955555,0.362420836400262,0.7753040835404911,,,,,,,,,,,,,,,,,,0,update_snr,bayesian,1.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006485445754226858,1
bayesfl_observability_v1,vi_sparse_bayesian_keep100_seed42,1,vi,180,14,4,,5,256,1139.8829726219178,2.167271614074707,678.5826007541349,678.5826007541349,,,3.6693557454728434,0.02508588321506977,0.879434862793865,3.6693557454728434,,-0.0,2.3163460082440825,1139.8829726219178,2714.3304030165395,678.5826007541349,0.026671223376403062,2.167271614074707,678.5826007541349,0.005,7.708402311332215,0.05033324042925774,0.050385817885398865,0.05116041749715805,0.051239095628261566,0.3981179038620294,0.3619544027912809,0.7746223456347883,,,,,,,,,,,,,,,,,,0,update_snr,bayesian,1.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006476746106388197,4
bayesfl_observability_v1,vi_sparse_bayesian_keep100_seed42,1,vi,183,14,1,,5,256,1128.5755574703217,2.2144968509674072,2722.517469677965,2722.517469677965,,,3.6749455843198517,0.024983054026961327,0.879523132560977,3.6749455843198517,,-0.0,2.28098669344155,1128.5755574703217,2722.517469677965,2722.517469677965,0.026751670135383366,2.2144968509674072,2722.517469677965,0.005,7.72279867721967,0.05033266506163032,0.050384435802698135,0.05116034634411335,0.051239024847745895,0.39842380033514935,0.3619661090920455,0.7737362878192432,,,,,,,,,,,,,,,,,,0,update_snr,bayesian,1.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006475216325360232,1
bayesfl_observability_v1,vi_sparse_bayesian_keep100_seed42,1,vi,24,1,142,,5,256,1329.9905548095703,0.4277512724970428,19.37855399913887,19.37855399913887,,,3.694840248474005,0.025014717131853104,0.8776589844528937,3.694840248474005,,0.40519466481919386,1.9096930536110042,1329.9905548095703,2751.7546678777194,19.37855399913887,0.027038957137444426,0.4277512724970428,19.37855399913887,0.005,7.708934609932904,0.05032859153128993,0.05038047209382057,0.05115787088871002,0.051239367574453354,0.397374460306299,0.3602812911447718,0.7741396974154917,,,,,,,,,,,,,,,,,,0,update_snr,bayesian,1.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006479305196301021,142
